"","area_code","area","cluster_code","cluster","pathway_code","pathway","soc_code","soc_title","predominant_occ_prep_combo","predominant_education_level","training","work_experience","2020_nontrad_status","estimate","projection","change","fraction_change","fraction_change_us","annual_openings","mean_income","median_income","pathway_for_labels","pathway_for_labels_change"
"356","0","Virginia","8","Health Science","8.3999996185302734","Support Services","211022","Healthcare Social Workers","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"M",3881,4490,609,0.156918317079544,0.17,470,58511,56548,"Support
Services","Support Services
(15.7%)"
"357","0","Virginia","8","Health Science","8.3999996185302734","Support Services","211094","Community Health Workers","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",847,939,92,0.108618654310703,0.125,110,NA,NA,"Support
Services","Support Services
(10.9%)"
"358","0","Virginia","8","Health Science","8.3999996185302734","Support Services","311015","Orderlies","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",937,996,59,0.062966912984848,0.046,114,29404,28455,"Support
Services","Support Services
(6.3%)"
"359","0","Virginia","8","Health Science","8.3999996185302734","Support Services","312012","Occupational Therapy Aides","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",232,266,34,0.146551728248596,0.189,30,39591,32924,"Support
Services","Support Services
(14.7%)"
"360","0","Virginia","8","Health Science","8.3999996185302734","Support Services","312022","Physical Therapist Aides","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",1623,2000,377,0.232285887002945,0.228,263,29012,26865,"Support
Services","Support Services
(23.2%)"
"361","0","Virginia","8","Health Science","8.3999996185302734","Support Services","319093","Medical Equipment Preparers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",1357,1512,155,0.114222548902035,0.08,179,37971,34214,"Support
Services","Support Services
(11.4%)"
"362","0","Virginia","8","Health Science","8.3999996185302734","Support Services","319095","Pharmacy Aides","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",641,557,-84,-0.131045237183571,-0.121,68,24791,23583,"Support
Services","Support Services
(-13.1%)"
"363","0","Virginia","8","Health Science","8.3999996185302734","Support Services","319099","Healthcare Support Workers, All Other","Some College / Associate Degree","Some College / Associate Degree",NA,NA,"No data",1308,1391,83,0.063455656170845,0.082,161,43203,43544,"Support
Services","Support Services
(6.3%)"
"364","0","Virginia","8","Health Science","8.5","Biotechnology Research and Development",NA,NA,NA,NA,NA,NA,"No data",2010,2163,153,0.0761194005608559,NA,196,NA,NA,"Biotechnology
Research
and
Development","Biotechnology Research and Development
(7.6%)"
"365","0","Virginia","8","Health Science","8.5","Biotechnology Research and Development","172031","Biomedical Engineers","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",201,209,8,0.0398009940981865,0.036,15,99096,76987,"Biotechnology
Research
and
Development","Biotechnology Research and Development
(4.0%)"
"366","0","Virginia","8","Health Science","8.5","Biotechnology Research and Development","191042","Medical Scientists, Except Epidemiologists","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",1809,1954,145,0.0801547840237617,0.081,181,104091,90773,"Biotechnology
Research
and
Development","Biotechnology Research and Development
(8.0%)"
"367","0","Virginia","9","Hospitality and Tourism",NA,NA,NA,NA,NA,NA,NA,NA,"No data",409562,452195,42633,0.104094132781029,NA,76568,NA,NA,NA,"NA
(10.4%)"
"368","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services",NA,NA,NA,NA,NA,NA,"No data",343327,383767,40440,0.117788583040237,NA,66647,NA,NA,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(11.8%)"
"369","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","119051","Food Service Managers","Some College / Associate Degree & Work experience","Some College / Associate Degree",NA,"Work experience","N",5280,5837,557,0.105492427945137,0.108,693,67075,65699,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(10.5%)"
"370","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","351011","Chefs and Head Cooks","Some College / Associate Degree & Work experience","Some College / Associate Degree",NA,"Work experience","F",2928,3314,386,0.131830602884293,0.111,447,56517,54701,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(13.2%)"
"371","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","351012","First-Line Supervisors of Food Preparation and Serving Workers","HS Diploma & Work experience","High School Diploma",NA,"Work experience","N",27605,30771,3166,0.114689365029335,0.108,4773,38260,35948,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(11.5%)"
"372","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","352011","Cooks, Fast Food","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",13631,12633,-998,-0.0732154622673988,-0.077,1758,20972,20023,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(-7.3%)"
"373","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","352012","Cooks, Institution and Cafeteria","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",7888,8626,738,0.0935598388314247,0.046,1242,30343,29384,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(9.4%)"
"374","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","352014","Cooks, Restaurant","HS Diploma & Training / Certification & Work experience","High School Diploma","Training / Certification","Work experience","No data",33193,40813,7620,0.229566469788551,0.219,5996,27443,25730,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(23.0%)"
"375","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","352015","Cooks, Short Order","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",1749,1757,8,0.00457404227927327,-0.007,249,25080,24564,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(0.5%)"
"376","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","352021","Food Preparation Workers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"N",19719,21731,2012,0.102033570408821,0.082,3786,22912,21302,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(10.2%)"
"377","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","353011","Bartenders","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"N",10397,11328,931,0.0895450636744499,0.081,2004,27268,23717,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(9.0%)"
"378","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","353021","Combined Food Preparation and Serving Workers, Including Fast Food","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"N",95795,112191,16396,0.171157151460648,0.173,20158,21529,19940,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(17.1%)"
"379","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","353022","Counter Attendants, Cafeteria, Food Concession, and Coffee Shop","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",9618,10094,476,0.049490537494421,0.033,2187,22334,21364,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(4.9%)"
"380","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","353031","Waiters and Waitresses","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"N",72335,77693,5358,0.0740720257163048,0.065,14934,24842,20673,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(7.4%)"
"381","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","353041","Food Servers, Nonrestaurant","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"M",7054,7797,743,0.105330310761929,0.076,1233,22923,22097,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(10.5%)"
"382","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","359011","Dining Room and Cafeteria Attendants and Bartender Helpers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"N",7169,7965,796,0.111033618450165,0.097,1373,22448,21127,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(11.1%)"
"383","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","359021","Dishwashers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"F",12943,13498,555,0.0428803227841854,0.033,2154,21581,21065,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(4.3%)"
"384","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","359031","Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"M",11889,13304,1415,0.119017578661442,0.111,3026,21860,20848,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(11.9%)"
"385","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","359099","Food Preparation and Serving Related Workers, All Other","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",628,693,65,0.103503182530403,0.104,118,26452,25358,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(10.4%)"
"386","0","Virginia","9","Hospitality and Tourism","9.1000003814697266","Restaurants and Food/Beverage Services","513011","Bakers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"N",3506,3722,216,0.0616086721420288,0.058,516,27647,25520,"Restaurants
and
Food/
Beverage
Services","Restaurants and Food/Beverage Services
(6.2%)"
"387","0","Virginia","9","Hospitality and Tourism","9.1999998092651367","Lodging",NA,NA,NA,NA,NA,NA,"No data",41851,42206,355,0.00848247390240431,NA,5903,NA,NA,"Lodging","Lodging
(0.8%)"
"388","0","Virginia","9","Hospitality and Tourism","9.1999998092651367","Lodging","119081","Lodging Managers","Bachelor's Degree & Work experience","Bachelor's Degree",NA,"Work experience","N",1204,1225,21,0.0174418613314629,0.011,126,67258,51988,"Lodging","Lodging
(1.7%)"
"389","0","Virginia","9","Hospitality and Tourism","9.1999998092651367","Lodging","372012","Maids and Housekeeping Cleaners","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"M",33349,34064,715,0.0214399229735136,-0.017,4611,23594,22706,"Lodging","Lodging
(2.1%)"
"390","0","Virginia","9","Hospitality and Tourism","9.1999998092651367","Lodging","434081","Hotel, Motel, and Resort Desk Clerks","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"M",7298,6917,-381,-0.0522060841321945,-0.063,1166,22300,20940,"Lodging","Lodging
(-5.2%)"
"391","0","Virginia","9","Hospitality and Tourism","9.3000001907348633","Travel and Tourism",NA,NA,NA,NA,NA,NA,"No data",6204,6507,303,0.0488394573330879,NA,779,NA,NA,"Travel
and
Tourism","Travel and Tourism
(4.9%)"
"392","0","Virginia","9","Hospitality and Tourism","9.3000001907348633","Travel and Tourism","413041","Travel Agents","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"M",1480,1421,-59,-0.0398648642003536,-0.057,186,46402,46236,"Travel
and
Tourism","Travel and Tourism
(-4.0%)"
"393","0","Virginia","9","Hospitality and Tourism","9.3000001907348633","Travel and Tourism","434181","Reservation and Transportation Ticket Agents and Travel Clerks","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"N",4724,5086,362,0.0766299739480019,0.03,593,43230,38420,"Travel
and
Tourism","Travel and Tourism
(7.7%)"
"394","0","Virginia","9","Hospitality and Tourism","9.3999996185302734","Recreation, Amusements, and Attractions",NA,NA,NA,NA,NA,NA,"No data",18180,19715,1535,0.0844334438443184,NA,3239,NA,NA,"Recreation,
Amusements,
and
Attractions","Recreation, Amusements, and Attractions
(8.4%)"
"395","0","Virginia","9","Hospitality and Tourism","9.3999996185302734","Recreation, Amusements, and Attractions","131121","Meeting, Convention, and Event Planners","Bachelor's Degree","Bachelor's Degree",NA,NA,"N",4215,4595,380,0.0901542082428932,0.072,539,62009,59103,"Recreation,
Amusements,
and
Attractions","Recreation, Amusements, and Attractions
(9.0%)"
"396","0","Virginia","9","Hospitality and Tourism","9.3999996185302734","Recreation, Amusements, and Attractions","272023","Umpires, Referees, and Other Sports Officials","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",400,428,28,0.0700000002980232,0.06,63,38041,31346,"Recreation,
Amusements,
and
Attractions","Recreation, Amusements, and Attractions
(7.0%)"
"397","0","Virginia","9","Hospitality and Tourism","9.3999996185302734","Recreation, Amusements, and Attractions","393031","Ushers, Lobby Attendants, and Ticket Takers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",2098,2105,7,0.0033365108538419,0.031,512,21602,19548,"Recreation,
Amusements,
and
Attractions","Recreation, Amusements, and Attractions
(0.3%)"
"398","0","Virginia","9","Hospitality and Tourism","9.3999996185302734","Recreation, Amusements, and Attractions","393093","Locker Room, Coatroom, and Dressing Room Attendants","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",230,264,34,0.147826090455055,0.067,60,22365,22242,"Recreation,
Amusements,
and
Attractions","Recreation, Amusements, and Attractions
(14.8%)"
"399","0","Virginia","9","Hospitality and Tourism","9.3999996185302734","Recreation, Amusements, and Attractions","399032","Recreation Workers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"N",11237,12323,1086,0.0966450124979019,0.083,2065,28176,24203,"Recreation,
Amusements,
and
Attractions","Recreation, Amusements, and Attractions
(9.7%)"
"400","0","Virginia","10","Human Services",NA,NA,NA,NA,NA,NA,NA,NA,"No data",166722,196975,30253,0.181457757949829,NA,26383,NA,NA,NA,"NA
(18.1%)"
"401","0","Virginia","10","Human Services","10.100000381469727","Early Childhood Development and Services",NA,NA,NA,NA,NA,NA,"No data",23712,24958,1246,0.0525472350418568,NA,3755,NA,NA,"Early
Childhood
Development
and
Services","Early Childhood Development and Services
(5.3%)"
"402","0","Virginia","10","Human Services","10.100000381469727","Early Childhood Development and Services","399011","Childcare Workers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"M",23712,24958,1246,0.0525472350418568,0.024,3755,25410,22923,"Early
Childhood
Development
and
Services","Early Childhood Development and Services
(5.3%)"
"403","0","Virginia","10","Human Services","10.199999809265137","Counseling and Mental Health Services",NA,NA,NA,NA,NA,NA,"No data",14334,16353,2019,0.14085391163826,NA,1581,NA,NA,"Counseling
and
Mental
Health
Services","Counseling and Mental Health Services
(14.1%)"
"404","0","Virginia","10","Human Services","10.199999809265137","Counseling and Mental Health Services","193031","Clinical, Counseling, and School Psychologists","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"No data",3831,4549,718,0.187418431043625,0.147,366,81780,75217,"Counseling
and
Mental
Health
Services","Counseling and Mental Health Services
(18.7%)"
"405","0","Virginia","10","Human Services","10.199999809265137","Counseling and Mental Health Services","193032","Industrial-Organizational Psychologists","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"No data",328,372,44,0.134146347641945,0.128,29,128418,128743,"Counseling
and
Mental
Health
Services","Counseling and Mental Health Services
(13.4%)"
"406","0","Virginia","10","Human Services","10.199999809265137","Counseling and Mental Health Services","193039","Psychologists, All Other","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"No data",543,606,63,0.116022102534771,0.116,46,98892,103562,"Counseling
and
Mental
Health
Services","Counseling and Mental Health Services
(11.6%)"
"407","0","Virginia","10","Human Services","10.199999809265137","Counseling and Mental Health Services","211013","Marriage and Family Therapists","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"No data",884,1015,131,0.148190051317215,0.223,110,55195,50433,"Counseling
and
Mental
Health
Services","Counseling and Mental Health Services
(14.8%)"
"408","0","Virginia","10","Human Services","10.199999809265137","Counseling and Mental Health Services","211015","Rehabilitation Counselors","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",3435,3867,432,0.125764191150665,0.098,416,44603,39547,"Counseling
and
Mental
Health
Services","Counseling and Mental Health Services
(12.6%)"
"409","0","Virginia","10","Human Services","10.199999809265137","Counseling and Mental Health Services","211019","Counselors, All Other","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"N",370,399,29,0.0783783793449402,0.105,42,NA,NA,"Counseling
and
Mental
Health
Services","Counseling and Mental Health Services
(7.8%)"
"410","0","Virginia","10","Human Services","10.199999809265137","Counseling and Mental Health Services","211023","Mental Health and Substance Abuse Social Workers","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"No data",4943,5545,602,0.121788389980793,0.178,572,52559,48297,"Counseling
and
Mental
Health
Services","Counseling and Mental Health Services
(12.2%)"
"411","0","Virginia","10","Human Services","10.300000190734863","Family and Community Services",NA,NA,NA,NA,NA,NA,"No data",24793,26943,2150,0.0867180228233337,NA,2944,NA,NA,"Family
and
Community
Services","Family and Community Services
(8.7%)"
"412","0","Virginia","10","Human Services","10.300000190734863","Family and Community Services","119151","Social and Community Service Managers","Bachelor's Degree & Work experience","Bachelor's Degree",NA,"Work experience","N",2920,3237,317,0.108561642467976,0.13,300,91020,85199,"Family
and
Community
Services","Family and Community Services
(10.9%)"
"413","0","Virginia","10","Human Services","10.300000190734863","Family and Community Services","211021","Child, Family, and School Social Workers","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"M",9586,10262,676,0.0705195069313049,0.073,1037,52783,48744,"Family
and
Community
Services","Family and Community Services
(7.1%)"
"414","0","Virginia","10","Human Services","10.300000190734863","Family and Community Services","211029","Social Workers, All Other","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"M",663,686,23,0.0346908010542393,0.056,68,70863,74729,"Family
and
Community
Services","Family and Community Services
(3.5%)"
"415","0","Virginia","10","Human Services","10.300000190734863","Family and Community Services","211093","Social and Human Service Assistants","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"M",7389,8216,827,0.11192312836647,0.126,1011,34165,31438,"Family
and
Community
Services","Family and Community Services
(11.2%)"
"416","0","Virginia","10","Human Services","10.300000190734863","Family and Community Services","211099","Community and Social Service Specialists, All Other","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",2241,2365,124,0.0553324408829212,0.081,272,57006,56466,"Family
and
Community
Services","Family and Community Services
(5.5%)"
"417","0","Virginia","10","Human Services","10.300000190734863","Family and Community Services","212011","Clergy","Graduate / Professional Degree & Training / Certification","Graduate / Professional Degree","Training / Certification",NA,"F",1372,1499,127,0.0925655961036682,0.059,169,44400,39669,"Family
and
Community
Services","Family and Community Services
(9.3%)"
"418","0","Virginia","10","Human Services","10.300000190734863","Family and Community Services","212021","Directors, Religious Activities and Education","Bachelor's Degree & Work experience","Bachelor's Degree",NA,"Work experience","N",525,573,48,0.0914285704493523,0.046,73,54167,47411,"Family
and
Community
Services","Family and Community Services
(9.1%)"
"419","0","Virginia","10","Human Services","10.300000190734863","Family and Community Services","212099","Religious Workers, All Other","Bachelor's Degree","Bachelor's Degree",NA,NA,"N",97,105,8,0.0824742242693901,0.05,14,32018,29780,"Family
and
Community
Services","Family and Community Services
(8.2%)"
"420","0","Virginia","10","Human Services","10.399999618530273","Personal Care Services",NA,NA,NA,NA,NA,NA,"No data",103140,127909,24769,0.240149304270744,NA,18031,NA,NA,"Personal
Care
Services","Personal Care Services
(24.0%)"
"421","0","Virginia","10","Human Services","10.399999618530273","Personal Care Services","119061","Funeral Service Managers","Bachelor's Degree & Work experience","Bachelor's Degree",NA,"Work experience","No data",486,529,43,0.0884773656725883,0.052,43,115556,120582,"Personal
Care
Services","Personal Care Services
(8.8%)"
"422","0","Virginia","10","Human Services","10.399999618530273","Personal Care Services","319011","Massage Therapists","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"M",4161,5298,1137,0.273251622915268,0.222,665,40241,40613,"Personal
Care
Services","Personal Care Services
(27.3%)"
"423","0","Virginia","10","Human Services","10.399999618530273","Personal Care Services","391021","First-Line Supervisors of Personal Service Workers","Some College / Associate Degree & Work experience","Some College / Associate Degree",NA,"Work experience","No data",7302,8226,924,0.126540675759315,0.114,845,46279,43802,"Personal
Care
Services","Personal Care Services
(12.7%)"
"424","0","Virginia","10","Human Services","10.399999618530273","Personal Care Services","394011","Embalmers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",195,206,11,0.0564102567732334,-0.019,33,48209,38507,"Personal
Care
Services","Personal Care Services
(5.6%)"
"425","0","Virginia","10","Human Services","10.399999618530273","Personal Care Services","394021","Funeral Attendants","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",1559,1737,178,0.114175751805305,0.03,283,28186,27660,"Personal
Care
Services","Personal Care Services
(11.4%)"
"426","0","Virginia","10","Human Services","10.399999618530273","Personal Care Services","394031","Morticians, Undertakers, and Funeral Directors","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",775,854,79,0.101935483515263,0.026,105,59789,57776,"Personal
Care
Services","Personal Care Services
(10.2%)"
"427","0","Virginia","10","Human Services","10.399999618530273","Personal Care Services","395012","Hairdressers, Hairstylists, and Cosmetologists","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"M",17138,19483,2345,0.136830434203148,0.085,2515,35349,26865,"Personal
Care
Services","Personal Care Services
(13.7%)"
"428","0","Virginia","10","Human Services","10.399999618530273","Personal Care Services","395092","Manicurists and Pedicurists","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"M",5217,6093,876,0.16791258752346,0.101,733,24822,23501,"Personal
Care
Services","Personal Care Services
(16.8%)"
"429","0","Virginia","10","Human Services","10.399999618530273","Personal Care Services","395093","Shampooers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",1306,1528,222,0.169984683394432,0.101,184,22035,21117,"Personal
Care
Services","Personal Care Services
(17.0%)"
"430","0","Virginia","10","Human Services","10.399999618530273","Personal Care Services","395094","Skincare Specialists","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"M",1694,1976,282,0.166469886898994,0.109,238,41634,34441,"Personal
Care
Services","Personal Care Services
(16.6%)"
"431","0","Virginia","10","Human Services","10.399999618530273","Personal Care Services","399021","Personal Care Aides","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"M",42865,58669,15804,0.368692398071289,0.364,8656,21922,20332,"Personal
Care
Services","Personal Care Services
(36.9%)"
"432","0","Virginia","10","Human Services","10.399999618530273","Personal Care Services","399031","Fitness Trainers and Aerobics Instructors","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"N",14796,17404,2608,0.176263853907585,0.128,2935,42698,41407,"Personal
Care
Services","Personal Care Services
(17.6%)"
"433","0","Virginia","10","Human Services","10.399999618530273","Personal Care Services","516011","Laundry and Dry-Cleaning Workers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"N",5646,5906,260,0.0460503026843071,-0.005,796,22789,20927,"Personal
Care
Services","Personal Care Services
(4.6%)"
"434","0","Virginia","10","Human Services","10.5","Consumer Services",NA,NA,NA,NA,NA,NA,"No data",743,812,69,0.0928667560219765,NA,72,NA,NA,"Consumer
Services","Consumer Services
(9.3%)"
"435","0","Virginia","10","Human Services","10.5","Consumer Services","132071","Credit Counselors","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",743,812,69,0.0928667560219765,0.086,72,51845,47136,"Consumer
Services","Consumer Services
(9.3%)"
"436","0","Virginia","11","Information Technology",NA,NA,NA,NA,NA,NA,NA,NA,"No data",201785,240732,38947,0.193012371659279,NA,19927,NA,NA,NA,"NA
(19.3%)"
"437","0","Virginia","11","Information Technology","11.100000381469727","Network Systems",NA,NA,NA,NA,NA,NA,"No data",50679,61948,11269,0.222360342741013,NA,5171,NA,NA,"Network
Systems","Network Systems
(22.2%)"
"438","0","Virginia","11","Information Technology","11.100000381469727","Network Systems","151122","Information Security Analysts","Bachelor's Degree & Work experience","Bachelor's Degree",NA,"Work experience","F",14561,21168,6607,0.453746318817139,0.316,1931,113726,110470,"Network
Systems","Network Systems
(45.4%)"
"439","0","Virginia","11","Information Technology","11.100000381469727","Network Systems","151142","Network and Computer Systems Administrators","Bachelor's Degree","Bachelor's Degree",NA,NA,"F",18952,21384,2432,0.128324180841446,0.047,1651,95494,90906,"Network
Systems","Network Systems
(12.8%)"
"440","0","Virginia","11","Information Technology","11.100000381469727","Network Systems","151143","Computer Network Architects","Bachelor's Degree & Work experience","Bachelor's Degree",NA,"Work experience","F",10000,11372,1372,0.137199997901917,0.053,881,125192,123504,"Network
Systems","Network Systems
(13.7%)"
"441","0","Virginia","11","Information Technology","11.100000381469727","Network Systems","151152","Computer Network Support Specialists","Some College / Associate Degree","Some College / Associate Degree",NA,NA,"No data",7166,8024,858,0.119732066988945,0.064,708,74322,67220,"Network
Systems","Network Systems
(12.0%)"
"442","0","Virginia","11","Information Technology","11.199999809265137","Information Support and Services",NA,NA,NA,NA,NA,NA,"No data",42221,47287,5066,0.119987681508064,NA,3950,NA,NA,"Information
Support
and
Services","Information Support and Services
(12.0%)"
"443","0","Virginia","11","Information Technology","11.199999809265137","Information Support and Services","151141","Database Administrators","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",5632,6481,849,0.150745734572411,0.09,514,99798,97763,"Information
Support
and
Services","Information Support and Services
(15.1%)"
"444","0","Virginia","11","Information Technology","11.199999809265137","Information Support and Services","151151","Computer User Support Specialists","Some College / Associate Degree","Some College / Associate Degree",NA,NA,"No data",20566,23400,2834,0.137800246477127,0.106,2085,59305,55958,"Information
Support
and
Services","Information Support and Services
(13.8%)"
"445","0","Virginia","11","Information Technology","11.199999809265137","Information Support and Services","151199","Computer Occupations, All Other","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",16023,17406,1383,0.0863134264945984,0.102,1351,107103,106665,"Information
Support
and
Services","Information Support and Services
(8.6%)"
"446","0","Virginia","11","Information Technology","11.300000190734863","Web and Digital Communications",NA,NA,NA,NA,NA,NA,"No data",4626,5328,702,0.151750966906548,NA,448,NA,NA,"Web
and
Digital
Communications","Web and Digital Communications
(15.2%)"
"447","0","Virginia","11","Information Technology","11.300000190734863","Web and Digital Communications","151134","Web Developers","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",4626,5328,702,0.151750966906548,0.13,448,90397,87121,"Web
and
Digital
Communications","Web and Digital Communications
(15.2%)"
"448","0","Virginia","11","Information Technology","11.399999618530273","Programming and Software Development",NA,NA,NA,NA,NA,NA,"No data",104259,126169,21910,0.210149720311165,NA,10358,NA,NA,"Programming
and
Software
Development","Programming and Software Development
(21.0%)"
"449","0","Virginia","11","Information Technology","11.399999618530273","Programming and Software Development","151121","Computer Systems Analysts","Bachelor's Degree","Bachelor's Degree",NA,NA,"N",28329,32689,4360,0.153905898332596,0.088,2639,104071,100001,"Programming
and
Software
Development","Programming and Software Development
(15.4%)"
