Area Code,Area,Cluster Code,Cluster,Pathway Code,Pathway,SOC Code,SOC Title,Predominant Occ Prep Combo,Predominant Education Level,Training,Work Experience,2020 Nontrad Status,2018 Estimate,2028 Projection,2018-28 Change,Percent Change,Percent Change-US,Annual Openings,2018 Mean Income,2018 Median Income,,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,251126,"Philosophy and Religion Teachers, Postsecondary",Graduate/Professional Degree,Graduate/Professional Degree,.,.,No data,12,12,0,0.0%,9.7%,1,"$69,281","$63,925",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,251193,"Recreation and Fitness Studies Teachers, Postsecondary",Graduate/Professional Degree,Graduate/Professional Degree,.,.,No data,18,17,-1,-5.6%,4.5%,2,Confidential,Confidential,,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,251194,"Vocational Education Teachers, Postsecondary",Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,No data,67,61,-6,-9.0%,-3.0%,4,"$53,408","$51,548",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,251199,"Postsecondary Teachers, All Other",Graduate/Professional Degree,Graduate/Professional Degree,.,.,No data,24,23,-1,-4.2%,4.0%,2,"$49,529","$51,932",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,252011,"Preschool Teachers, Except Special Education",Bachelor's Degree,Bachelor's Degree,.,.,No data,72,72,0,0.0%,7.1%,7,"$47,023","$45,239",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,252012,"Kindergarten Teachers, Except Special Education",Bachelor's Degree,Bachelor's Degree,.,.,No data,74,71,-3,-4.1%,3.8%,7,"$55,515","$49,722",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,252021,"Elementary School Teachers, Except Special Education",Bachelor's Degree,Bachelor's Degree,.,.,No data,639,607,-32,-5.0%,3.3%,43,"$58,837","$51,232",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,252022,"Middle School Teachers, Except Special and Career/Technical Education",Bachelor's Degree,Bachelor's Degree,.,.,No data,363,346,-17,-4.7%,3.5%,24,"$56,272","$49,918",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,252023,"Career/Technical Education Teachers, Middle School",Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,No data,13,13,0,0.0%,2.7%,1,"$58,021","$51,129",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,252031,"Secondary School Teachers, Except Special and Career/Technical Education",Bachelor's Degree,Bachelor's Degree,.,.,No data,568,541,-27,-4.8%,3.6%,35,"$59,812","$51,989",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,252032,"Career/Technical Education Teachers, Secondary School",Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,No data,69,65,-4,-5.8%,2.2%,5,"$61,424","$55,264",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,252051,"Special Education Teachers, Preschool",Bachelor's Degree,Bachelor's Degree,.,.,No data,16,15,-1,-6.3%,7.7%,1,"$49,505","$45,160",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,252052,"Special Education Teachers, Kindergarten and Elementary School",Bachelor's Degree,Bachelor's Degree,.,.,No data,134,126,-8,-6.0%,2.8%,9,"$54,654","$51,297",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,252053,"Special Education Teachers, Middle School",Bachelor's Degree,Bachelor's Degree,.,.,No data,70,67,-3,-4.3%,2.7%,5,"$55,870","$51,749",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,252054,"Special Education Teachers, Secondary School",Bachelor's Degree,Bachelor's Degree,.,.,No data,111,107,-4,-3.6%,3.0%,9,"$54,141","$50,531",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,253021,Self-Enrichment Education Teachers,Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,No data,39,42,3,7.7%,11.8%,4,"$28,090","$23,359",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,253098,Substitute Teachers,Bachelor's Degree,Bachelor's Degree,.,.,No data,765,726,-39,-5.1%,3.3%,81,"$25,034","$24,067",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,259041,Teacher Assistants,Some College/Associate Degree,Some College/Associate Degree,.,.,M,538,512,-26,-4.8%,4.0%,53,"$25,891","$22,954",,,,,,,,
448,South Central (LWDA VIII),5,Education and Training,5.3,Teaching/Training,272022,Coaches and Scouts,Bachelor's Degree,Bachelor's Degree,.,.,N,96,99,3,3.1%,10.5%,15,"$43,205","$39,799",,,,,,,,
448,South Central (LWDA VIII),6,Finance,.,.,.,.,.,.,.,.,.,"1,748","1,729",-19,-1.1%,.,179,.,.,,,,,,,,
448,South Central (LWDA VIII),6,Finance,6.3,Accounting,.,.,.,.,.,.,.,949,911,-38,-4.0%,.,99,.,.,,,,,,,,
448,South Central (LWDA VIII),6,Finance,6.3,Accounting,132011,Accountants and Auditors,Bachelor's Degree,Bachelor's Degree,.,.,N,264,276,12,4.5%,6.4%,27,"$67,915","$62,702",,,,,,,,
448,South Central (LWDA VIII),6,Finance,6.3,Accounting,433031,"Bookkeeping, Accounting, and Auditing Clerks",Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,685,635,-50,-7.3%,-3.9%,72,"$34,382","$33,733",,,,,,,,
448,South Central (LWDA VIII),6,Finance,6.5,Banking Services,.,.,.,.,.,.,.,342,329,-13,-3.8%,.,35,.,.,,,,,,,,
448,South Central (LWDA VIII),6,Finance,6.5,Banking Services,132072,Loan Officers,Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,No data,45,49,4,8.9%,7.7%,4,"$63,225","$51,754",,,,,,,,
448,South Central (LWDA VIII),6,Finance,6.5,Banking Services,433071,Tellers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,233,214,-19,-8.2%,-12.2%,25,"$32,819","$31,146",,,,,,,,
448,South Central (LWDA VIII),6,Finance,6.5,Banking Services,434131,Loan Interviewers and Clerks,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,37,40,3,8.1%,8.6%,3,"$34,447","$30,396",,,,,,,,
448,South Central (LWDA VIII),6,Finance,6.5,Banking Services,434141,New Accounts Clerks,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,27,26,-1,-3.7%,-7.2%,3,"$35,028","$35,914",,,,,,,,
448,South Central (LWDA VIII),6,Finance,6.2,Business Finance,.,.,.,.,.,.,.,123,133,10,8.1%,.,10,.,.,,,,,,,,
448,South Central (LWDA VIII),6,Finance,6.2,Business Finance,113031,Financial Managers,Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,N,109,118,9,8.3%,16.0%,9,"$100,601","$79,790",,,,,,,,
448,South Central (LWDA VIII),6,Finance,6.2,Business Finance,132051,Financial Analysts,Bachelor's Degree,Bachelor's Degree,.,.,No data,14,15,1,7.1%,6.2%,1,"$70,628","$54,798",,,,,,,,
448,South Central (LWDA VIII),6,Finance,6.4,Insurance,.,.,.,.,.,.,.,334,356,22,6.6%,.,35,.,.,,,,,,,,
448,South Central (LWDA VIII),6,Finance,6.4,Insurance,131031,"Claims Adjusters, Examiners, and Investigators",Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,No data,23,21,-2,-8.7%,-4.2%,1,"$63,148","$62,421",,,,,,,,
448,South Central (LWDA VIII),6,Finance,6.4,Insurance,413021,Insurance Sales Agents,Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,N,311,335,24,7.7%,10.2%,34,"$55,370","$39,809",,,,,,,,
448,South Central (LWDA VIII),7,Government and Public Administration,.,.,.,.,.,.,.,.,.,453,458,5,1.1%,.,44,.,.,,,,,,,,
448,South Central (LWDA VIII),7,Government and Public Administration,7.1,Governance,.,.,.,.,.,.,.,30,30,0,0.0%,.,3,.,.,,,,,,,,
448,South Central (LWDA VIII),7,Government and Public Administration,7.1,Governance,111031,Legislators,Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,No data,30,30,0,0.0%,5.2%,3,Confidential,Confidential,,,,,,,,
448,South Central (LWDA VIII),7,Government and Public Administration,7.4,Planning,.,.,.,.,.,.,.,34,36,2,5.9%,.,4,.,.,,,,,,,,
448,South Central (LWDA VIII),7,Government and Public Administration,7.4,Planning,193051,Urban and Regional Planners,Graduate/Professional Degree,Graduate/Professional Degree,.,.,No data,34,36,2,5.9%,10.7%,4,"$59,894","$57,888",,,,,,,,
448,South Central (LWDA VIII),7,Government and Public Administration,7.7,Public Management and Administration,.,.,.,.,.,.,.,279,277,-2,-0.7%,.,26,.,.,,,,,,,,
448,South Central (LWDA VIII),7,Government and Public Administration,7.7,Public Management and Administration,434031,"Court, Municipal, and License Clerks",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,62,62,0,0.0%,4.4%,6,"$35,652","$33,634",,,,,,,,
448,South Central (LWDA VIII),7,Government and Public Administration,7.7,Public Management and Administration,434061,"Eligibility Interviewers, Government Programs",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,217,215,-2,-0.9%,4.4%,20,"$35,736","$34,856",,,,,,,,
448,South Central (LWDA VIII),7,Government and Public Administration,7.6,Regulation,.,.,.,.,.,.,.,94,99,5,5.3%,.,9,.,.,,,,,,,,
448,South Central (LWDA VIII),7,Government and Public Administration,7.6,Regulation,131041,Compliance Officers,Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,N,56,61,5,8.9%,5.8%,6,"$61,410","$54,733",,,,,,,,
448,South Central (LWDA VIII),7,Government and Public Administration,7.6,Regulation,299011,Occupational Health and Safety Specialists,Bachelor's Degree,Bachelor's Degree,.,.,No data,15,15,0,0.0%,6.2%,0,"$63,959","$59,873",,,,,,,,
448,South Central (LWDA VIII),7,Government and Public Administration,7.6,Regulation,474011,Construction and Building Inspectors,HS Diploma & Training/Certification & Work Experience,HS Diploma,Training/Certification,Work Experience,F,23,23,0,0.0%,6.6%,3,"$54,320","$57,508",,,,,,,,
448,South Central (LWDA VIII),7,Government and Public Administration,7.5,Revenue and Taxation,.,.,.,.,.,.,.,16,16,0,0.0%,.,2,.,.,,,,,,,,
448,South Central (LWDA VIII),7,Government and Public Administration,7.5,Revenue and Taxation,132081,"Tax Examiners and Collectors, and Revenue Agents",Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,N,16,16,0,0.0%,-2.4%,2,"$41,218","$36,654",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,.,.,.,.,.,.,.,.,.,"3,473","3,765",292,8.4%,.,324,.,.,,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.2,Diagnostic Services,.,.,.,.,.,.,.,38,38,0,0.0%,.,2,.,.,,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.2,Diagnostic Services,292034,Radiologic Technologists,Some College/Associate Degree,Some College/Associate Degree,.,.,N,38,38,0,0.0%,9.0%,2,"$53,875","$54,682",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.3,Health Informatics,.,.,.,.,.,.,.,228,265,37,16.2%,.,27,.,.,,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.3,Health Informatics,119111,Medical and Health Services Managers,Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,N,120,137,17,14.2%,17.6%,12,"$87,154","$83,081",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.3,Health Informatics,436013,Medical Secretaries,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,108,128,20,18.5%,16.0%,15,"$38,016","$36,902",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.4,Support Services,.,.,.,.,.,.,.,37,38,1,2.7%,.,4,.,.,,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.4,Support Services,211022,Healthcare Social Workers,Graduate/Professional Degree & Training/Certification,Graduate/Professional Degree,Training/Certification,.,M,37,38,1,2.7%,17.0%,4,"$55,445","$56,717",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.1,Therapeutic Services,.,.,.,.,.,.,.,"3,170","3,424",254,8.0%,.,291,.,.,,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.1,Therapeutic Services,291021,"Dentists, General",Graduate/Professional Degree,Graduate/Professional Degree,.,.,No data,54,53,-1,-1.9%,7.6%,1,"$252,097",No data,,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.1,Therapeutic Services,291051,Pharmacists,Graduate/Professional Degree,Graduate/Professional Degree,.,.,N,103,97,-6,-5.8%,0.0%,3,"$118,635","$122,197",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.1,Therapeutic Services,291062,Family and General Practitioners,Graduate/Professional Degree & Training/Certification,Graduate/Professional Degree,Training/Certification,.,No data,97,101,4,4.1%,9.8%,3,"$233,225","$207,255",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.1,Therapeutic Services,291069,"Physicians and Surgeons, All Other",Graduate/Professional Degree & Training/Certification,Graduate/Professional Degree,Training/Certification,.,No data,50,51,1,2.0%,7.8%,2,"$194,847","$189,838",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.1,Therapeutic Services,291123,Physical Therapists,Graduate/Professional Degree,Graduate/Professional Degree,.,.,N,55,66,11,20.0%,21.9%,3,"$95,057","$92,030",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.1,Therapeutic Services,291126,Respiratory Therapists,Some College/Associate Degree,Some College/Associate Degree,.,.,N,36,46,10,27.8%,20.8%,3,"$49,487","$47,779",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.1,Therapeutic Services,291127,Speech-Language Pathologists,Graduate/Professional Degree & Training/Certification,Graduate/Professional Degree,Training/Certification,.,M,67,80,13,19.4%,27.3%,4,"$81,181","$82,602",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.1,Therapeutic Services,291141,Registered Nurses,Bachelor's Degree,Bachelor's Degree,.,.,M,555,603,48,8.6%,12.1%,36,"$62,219","$61,170",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.1,Therapeutic Services,291171,Nurse Practitioners,Graduate/Professional Degree,Graduate/Professional Degree,.,.,M,58,70,12,20.7%,28.2%,4,"$117,260","$106,298",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.1,Therapeutic Services,292052,Pharmacy Technicians,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,143,151,8,5.6%,7.5%,13,"$30,105","$29,427",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.1,Therapeutic Services,292053,Psychiatric Technicians,Some College/Associate Degree & Training/Certification & Work Experience,Some College/Associate Degree,Training/Certification,Work Experience,M,71,74,3,4.2%,12.4%,6,"$27,604","$27,082",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.1,Therapeutic Services,292061,Licensed Practical and Licensed Vocational Nurses,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,619,650,31,5.0%,10.7%,52,"$42,631","$42,839",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.1,Therapeutic Services,311014,Nursing Assistants,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,"1,108","1,197",89,8.0%,8.9%,138,"$24,996","$24,621",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.1,Therapeutic Services,312021,Physical Therapist Assistants,Some College/Associate Degree,Some College/Associate Degree,.,.,No data,61,75,14,23.0%,27.1%,10,"$61,455","$61,615",,,,,,,,
448,South Central (LWDA VIII),8,Health Science,8.1,Therapeutic Services,319092,Medical Assistants,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,93,110,17,18.3%,22.6%,13,"$38,697","$34,336",,,,,,,,
448,South Central (LWDA VIII),9,Hospitality and Tourism,.,.,.,.,.,.,.,.,.,"3,416","3,491",75,2.2%,.,550,.,.,,,,,,,,
448,South Central (LWDA VIII),9,Hospitality and Tourism,9.2,Lodging,.,.,.,.,.,.,.,569,554,-15,-2.6%,.,79,.,.,,,,,,,,
448,South Central (LWDA VIII),9,Hospitality and Tourism,9.2,Lodging,372012,Maids and Housekeeping Cleaners,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,417,419,2,0.5%,-1.7%,57,"$20,784","$20,035",,,,,,,,
448,South Central (LWDA VIII),9,Hospitality and Tourism,9.2,Lodging,434081,"Hotel, Motel, and Resort Desk Clerks",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,152,135,-17,-11.2%,-6.3%,22,"$19,538","$18,937",,,,,,,,
448,South Central (LWDA VIII),9,Hospitality and Tourism,9.4,"Recreation, Amusements, and Attractions",.,.,.,.,.,.,.,118,126,8,6.8%,.,21,.,.,,,,,,,,
448,South Central (LWDA VIII),9,Hospitality and Tourism,9.4,"Recreation, Amusements, and Attractions",131121,"Meeting, Convention, and Event Planners",Bachelor's Degree,Bachelor's Degree,.,.,N,12,12,0,0.0%,7.2%,1,"$46,681","$42,986",,,,,,,,
448,South Central (LWDA VIII),9,Hospitality and Tourism,9.4,"Recreation, Amusements, and Attractions",399032,Recreation Workers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,106,114,8,7.5%,8.3%,20,"$28,370","$24,045",,,,,,,,
448,South Central (LWDA VIII),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,.,.,.,.,.,.,.,"2,729","2,811",82,3.0%,.,450,.,.,,,,,,,,
448,South Central (LWDA VIII),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,119051,Food Service Managers,HS Diploma & Work Experience,HS Diploma,.,Work Experience,N,97,102,5,5.2%,10.8%,11,"$54,900","$51,844",,,,,,,,
448,South Central (LWDA VIII),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,352011,"Cooks, Fast Food",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,782,684,-98,-12.5%,-7.7%,94,"$19,231","$19,008",,,,,,,,
448,South Central (LWDA VIII),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,352012,"Cooks, Institution and Cafeteria",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,99,104,5,5.1%,4.6%,14,"$24,143","$22,942",,,,,,,,
448,South Central (LWDA VIII),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,352014,"Cooks, Restaurant",HS Diploma & Training/Certification & Work Experience,HS Diploma,Training/Certification,Work Experience,No data,91,105,14,15.4%,21.9%,15,"$23,655","$23,540",,,,,,,,
448,South Central (LWDA VIII),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,353021,"Combined Food Preparation and Serving Workers, Including Fast Food",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,"1,373","1,508",135,9.8%,17.3%,271,"$19,292","$18,815",,,,,,,,
448,South Central (LWDA VIII),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,353041,"Food Servers, Nonrestaurant",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,131,151,20,15.3%,7.6%,24,"$21,635","$21,144",,,,,,,,
448,South Central (LWDA VIII),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,513011,Bakers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,156,157,1,0.6%,5.8%,21,"$26,283","$25,031",,,,,,,,
448,South Central (LWDA VIII),10,Human Services,.,.,.,.,.,.,.,.,.,"3,174","3,758",584,18.4%,.,502,.,.,,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.2,Counseling and Mental Health Services,.,.,.,.,.,.,.,434,457,23,5.3%,.,45,.,.,,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.2,Counseling and Mental Health Services,193031,"Clinical, Counseling, and School Psychologists",Graduate/Professional Degree & Training/Certification,Graduate/Professional Degree,Training/Certification,.,No data,50,52,2,4.0%,14.7%,3,"$73,406","$68,840",,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.2,Counseling and Mental Health Services,211018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",Bachelor's Degree,Bachelor's Degree,.,.,No data,249,262,13,5.2%,22.5%,27,"$47,669","$41,117",,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.2,Counseling and Mental Health Services,211019,"Counselors, All Other",Graduate/Professional Degree,Graduate/Professional Degree,.,.,N,20,20,0,0.0%,10.5%,2,"$46,033","$46,117",,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.2,Counseling and Mental Health Services,211023,Mental Health and Substance Abuse Social Workers,Graduate/Professional Degree & Training/Certification,Graduate/Professional Degree,Training/Certification,.,No data,115,123,8,7.0%,17.8%,13,"$45,326","$45,017",,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.1,Early Childhood Development and Services,.,.,.,.,.,.,.,121,120,-1,-0.8%,.,18,.,.,,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.1,Early Childhood Development and Services,399011,Childcare Workers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,121,120,-1,-0.8%,2.4%,18,"$21,534","$19,644",,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.3,Family and Community Services,.,.,.,.,.,.,.,421,433,12,2.9%,.,44,.,.,,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.3,Family and Community Services,119151,Social and Community Service Managers,Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,N,88,93,5,5.7%,13.0%,8,"$67,442","$67,529",,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.3,Family and Community Services,211021,"Child, Family, and School Social Workers",Bachelor's Degree,Bachelor's Degree,.,.,M,222,224,2,0.9%,7.3%,22,"$44,694","$41,246",,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.3,Family and Community Services,211093,Social and Human Service Assistants,Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,M,92,95,3,3.3%,12.6%,11,"$33,167","$32,501",,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.3,Family and Community Services,211099,"Community and Social Service Specialists, All Other",Bachelor's Degree,Bachelor's Degree,.,.,No data,19,21,2,10.5%,8.1%,3,"$45,324","$45,088",,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.4,Personal Care Services,.,.,.,.,.,.,.,"2,198","2,748",550,25.0%,.,395,.,.,,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.4,Personal Care Services,319011,Massage Therapists,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,21,27,6,28.6%,22.2%,4,"$20,936","$20,405",,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.4,Personal Care Services,391021,First-Line Supervisors of Personal Service Workers,HS Diploma & Work Experience,HS Diploma,.,Work Experience,No data,82,90,8,9.8%,11.4%,10,"$49,213","$43,233",,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.4,Personal Care Services,395012,"Hairdressers, Hairstylists, and Cosmetologists",Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,165,182,17,10.3%,8.5%,23,"$28,487","$28,745",,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.4,Personal Care Services,399021,Personal Care Aides,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,"1,791","2,307",516,28.8%,36.4%,337,"$19,164","$18,879",,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.4,Personal Care Services,399031,Fitness Trainers and Aerobics Instructors,Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,N,52,51,-1,-1.9%,12.8%,9,"$32,035","$31,225",,,,,,,,
448,South Central (LWDA VIII),10,Human Services,10.4,Personal Care Services,516011,Laundry and Dry-Cleaning Workers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,87,91,4,4.6%,-0.5%,12,"$20,082","$19,196",,,,,,,,
448,South Central (LWDA VIII),11,Information Technology,.,.,.,.,.,.,.,.,.,319,340,21,6.6%,.,26,.,.,,,,,,,,
448,South Central (LWDA VIII),11,Information Technology,11.2,Information Support and Services,.,.,.,.,.,.,.,130,139,9,6.9%,.,11,.,.,,,,,,,,
448,South Central (LWDA VIII),11,Information Technology,11.2,Information Support and Services,151141,Database Administrators,Bachelor's Degree,Bachelor's Degree,.,.,No data,18,20,2,11.1%,9.0%,1,"$84,361","$79,187",,,,,,,,
448,South Central (LWDA VIII),11,Information Technology,11.2,Information Support and Services,151151,Computer User Support Specialists,Some College/Associate Degree,Some College/Associate Degree,.,.,No data,112,119,7,6.3%,10.6%,10,"$47,312","$46,096",,,,,,,,
448,South Central (LWDA VIII),11,Information Technology,11.1,Network Systems,.,.,.,.,.,.,.,83,80,-3,-3.6%,.,5,.,.,,,,,,,,
448,South Central (LWDA VIII),11,Information Technology,11.1,Network Systems,151142,Network and Computer Systems Administrators,Bachelor's Degree,Bachelor's Degree,.,.,F,83,80,-3,-3.6%,4.7%,5,"$74,164","$69,459",,,,,,,,
448,South Central (LWDA VIII),11,Information Technology,11.4,Programming and Software Development,.,.,.,.,.,.,.,106,121,15,14.2%,.,10,.,.,,,,,,,,
448,South Central (LWDA VIII),11,Information Technology,11.4,Programming and Software Development,151121,Computer Systems Analysts,Bachelor's Degree,Bachelor's Degree,.,.,N,53,58,5,9.4%,8.8%,4,"$78,550","$72,306",,,,,,,,
448,South Central (LWDA VIII),11,Information Technology,11.4,Programming and Software Development,151131,Computer Programmers,Bachelor's Degree,Bachelor's Degree,.,.,F,12,11,-1,-8.3%,-7.2%,1,"$75,411","$74,846",,,,,,,,
448,South Central (LWDA VIII),11,Information Technology,11.4,Programming and Software Development,151132,"Software Developers, Applications",Bachelor's Degree,Bachelor's Degree,.,.,No data,41,52,11,26.8%,25.6%,5,"$92,701","$79,260",,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",.,.,.,.,.,.,.,.,.,"2,747","2,663",-84,-3.1%,.,215,.,.,,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.1,Correction Services,.,.,.,.,.,.,.,"1,310","1,215",-95,-7.3%,.,100,.,.,,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.1,Correction Services,211092,Probation Officers and Correctional Treatment Specialists,Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,N,52,51,-1,-1.9%,3.3%,4,"$42,505","$40,268",,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.1,Correction Services,331011,First-Line Supervisors of Correctional Officers,HS Diploma & Work Experience,HS Diploma,.,Work Experience,N,98,89,-9,-9.2%,-7.5%,6,"$51,913","$47,675",,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.1,Correction Services,333012,Correctional Officers and Jailers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,"1,160","1,075",-85,-7.3%,-7.2%,90,"$38,838","$37,664",,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.2,Emergency and Fire Management Services,.,.,.,.,.,.,.,488,544,56,11.5%,.,42,.,.,,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.2,Emergency and Fire Management Services,292041,Emergency Medical Technicians and Paramedics,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,No data,367,424,57,15.5%,7.1%,32,"$32,071","$30,404",,,,,,,,
